pairs,scores_lh_prev,coref_label,scores_r1_k1,scores_r0_k1,scores_r1_k0,scores_paired,scores_gpt,scores_llama
"('7da17d4e07ebecf5e7da0098ff454398.b15.9', '666936c62aa6a5074f151422fe6259c9.b34.10')",1,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b15.9', '666936c62aa6a5074f151422fe6259c9.b35.25')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b15.9', '666936c62aa6a5074f151422fe6259c9.b6.15')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b15.9', '666936c62aa6a5074f151422fe6259c9.b9.44')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b15.9', '666936c62aa6a5074f151422fe6259c9.b9.6')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b15.9', '666936c62aa6a5074f151422fe6259c9.t1.11')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b15.9', '666936c62aa6a5074f151422fe6259c9.t1.6')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b15.9', '7da17d4e07ebecf5e7da0098ff454398.b1.13')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b15.9', '7da17d4e07ebecf5e7da0098ff454398.b1.15')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b16.5', '666936c62aa6a5074f151422fe6259c9.b1.10')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b16.5', '666936c62aa6a5074f151422fe6259c9.b1.28')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b16.5', '666936c62aa6a5074f151422fe6259c9.b11.41')",1,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b16.5', '666936c62aa6a5074f151422fe6259c9.b2.13')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b16.5', '666936c62aa6a5074f151422fe6259c9.b2.21')",1,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b16.5', '666936c62aa6a5074f151422fe6259c9.b20.34')",1,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b16.5', '666936c62aa6a5074f151422fe6259c9.b21.17')",1,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b16.5', '666936c62aa6a5074f151422fe6259c9.b22.3')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b16.5', '666936c62aa6a5074f151422fe6259c9.b34.10')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b16.5', '666936c62aa6a5074f151422fe6259c9.b35.25')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b16.5', '666936c62aa6a5074f151422fe6259c9.b6.15')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b16.5', '666936c62aa6a5074f151422fe6259c9.b9.44')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b16.5', '666936c62aa6a5074f151422fe6259c9.b9.6')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b16.5', '666936c62aa6a5074f151422fe6259c9.t1.6')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b16.5', '7da17d4e07ebecf5e7da0098ff454398.b1.13')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '666936c62aa6a5074f151422fe6259c9.b1.10')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '666936c62aa6a5074f151422fe6259c9.b1.17')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '666936c62aa6a5074f151422fe6259c9.b1.22')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '666936c62aa6a5074f151422fe6259c9.b1.7')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '666936c62aa6a5074f151422fe6259c9.b2.21')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '666936c62aa6a5074f151422fe6259c9.b21.17')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '666936c62aa6a5074f151422fe6259c9.b29.31')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '666936c62aa6a5074f151422fe6259c9.b3.2')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '666936c62aa6a5074f151422fe6259c9.b3.5')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '666936c62aa6a5074f151422fe6259c9.b6.15')",1,0,1,0,0,1,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '666936c62aa6a5074f151422fe6259c9.b9.6')",1,0,0,0,0,1,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '666936c62aa6a5074f151422fe6259c9.t1.11')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '7da17d4e07ebecf5e7da0098ff454398.b1.13')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '7da17d4e07ebecf5e7da0098ff454398.b1.15')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '7da17d4e07ebecf5e7da0098ff454398.b15.9')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b17.5', '7da17d4e07ebecf5e7da0098ff454398.b16.5')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b1.22')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b1.28')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b13.1')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b13.16')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b14.11')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b2.13')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b22.3')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b29.31')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b35.25')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b36.13')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b36.27')",1,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b37.4')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b5.14')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b5.21')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b9.44')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.b9.6')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.t1.11')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '666936c62aa6a5074f151422fe6259c9.t1.6')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '7da17d4e07ebecf5e7da0098ff454398.b1.15')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.13', '7da17d4e07ebecf5e7da0098ff454398.b15.9')",1,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b1.10')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b1.17')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b1.28')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b11.41')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b13.1')",0,0,0,0,0,1,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b13.16')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b14.11')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b14.12')",0,0,0,0,0,1,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b14.7')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b19.5')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b2.13')",1,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b2.21')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b20.34')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b22.3')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b3.5')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b34.10')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b36.27')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b37.4')",1,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b38.9')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b5.14')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b5.21')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b9.44')",0,0,0,0,0,1,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.b9.6')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.t1.11')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '666936c62aa6a5074f151422fe6259c9.t1.6')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '7da17d4e07ebecf5e7da0098ff454398.b1.13')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.2', '7da17d4e07ebecf5e7da0098ff454398.b1.15')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.8', '666936c62aa6a5074f151422fe6259c9.b1.10')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.8', '666936c62aa6a5074f151422fe6259c9.b1.17')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.8', '666936c62aa6a5074f151422fe6259c9.b11.41')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b19.8', '666936c62aa6a5074f151422fe6259c9.b13.16')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.8', '666936c62aa6a5074f151422fe6259c9.b14.11')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.8', '666936c62aa6a5074f151422fe6259c9.b19.5')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.8', '666936c62aa6a5074f151422fe6259c9.b2.21')",0,0,0,0,1,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.8', '666936c62aa6a5074f151422fe6259c9.b20.34')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.8', '666936c62aa6a5074f151422fe6259c9.b22.34')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.8', '666936c62aa6a5074f151422fe6259c9.b34.10')",1,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.8', '7da17d4e07ebecf5e7da0098ff454398.b1.13')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b19.8', '7da17d4e07ebecf5e7da0098ff454398.b19.13')",0,0,0,0,1,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b2.16', '666936c62aa6a5074f151422fe6259c9.b22.34')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b2.16', '666936c62aa6a5074f151422fe6259c9.b36.13')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b2.16', '666936c62aa6a5074f151422fe6259c9.b36.27')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b2.16', '666936c62aa6a5074f151422fe6259c9.b5.21')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b2.16', '7da17d4e07ebecf5e7da0098ff454398.b19.13')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b2.16', '7da17d4e07ebecf5e7da0098ff454398.b19.2')",1,0,0,0,0,1,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b2.7', '666936c62aa6a5074f151422fe6259c9.b22.3')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b2.7', '666936c62aa6a5074f151422fe6259c9.b36.13')",0,0,0,0,0,0,1,0
"('7da17d4e07ebecf5e7da0098ff454398.b2.7', '666936c62aa6a5074f151422fe6259c9.b36.27')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b2.7', '666936c62aa6a5074f151422fe6259c9.b37.4')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b2.7', '666936c62aa6a5074f151422fe6259c9.b5.14')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b2.7', '7da17d4e07ebecf5e7da0098ff454398.b19.2')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b2.7', '7da17d4e07ebecf5e7da0098ff454398.b2.16')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b11.16')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b19.4')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b2.13')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b22.3')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b29.31')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b3.2')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b3.5')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b34.6')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b36.13')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b36.27')",1,0,0,0,0,1,1,0
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b37.4')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b38.9')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b39.11')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b40.1')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b40.7')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b5.14')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b5.21')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '666936c62aa6a5074f151422fe6259c9.b6.15')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '7da17d4e07ebecf5e7da0098ff454398.b15.9')",1,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '7da17d4e07ebecf5e7da0098ff454398.b16.5')",1,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '7da17d4e07ebecf5e7da0098ff454398.b17.5')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '7da17d4e07ebecf5e7da0098ff454398.b19.2')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b22.7', '7da17d4e07ebecf5e7da0098ff454398.b19.8')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b11.16')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b11.41')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b19.4')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b19.5')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b2.13')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b2.21')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b20.34')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b21.17')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b22.3')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b22.34')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b29.31')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b3.2')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b34.10')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b34.6')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b36.13')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b36.27')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b37.4')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b39.11')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b40.1')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b40.7')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b5.14')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b5.21')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '666936c62aa6a5074f151422fe6259c9.b6.15')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '7da17d4e07ebecf5e7da0098ff454398.b15.9')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '7da17d4e07ebecf5e7da0098ff454398.b17.5')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '7da17d4e07ebecf5e7da0098ff454398.b19.13')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '7da17d4e07ebecf5e7da0098ff454398.b19.2')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b23.25', '7da17d4e07ebecf5e7da0098ff454398.b22.7')",0,0,0,0,0,0,1,1
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b1.10')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b11.16')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b11.41')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b2.13')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b2.21')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b20.34')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b21.17')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b22.3')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b23.16')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b3.5')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b35.25')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b36.13')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b36.27')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b37.4')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b38.9')",0,0,0,0,0,0,1,0
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '666936c62aa6a5074f151422fe6259c9.b9.44')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '7da17d4e07ebecf5e7da0098ff454398.b1.13')",0,0,0,0,0,0,1,0
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '7da17d4e07ebecf5e7da0098ff454398.b19.2')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '7da17d4e07ebecf5e7da0098ff454398.b22.7')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b24.14', '7da17d4e07ebecf5e7da0098ff454398.b23.25')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b26.15', '666936c62aa6a5074f151422fe6259c9.b1.10')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b26.15', '666936c62aa6a5074f151422fe6259c9.b1.28')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b26.15', '666936c62aa6a5074f151422fe6259c9.b11.41')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b26.15', '666936c62aa6a5074f151422fe6259c9.b19.5')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b26.15', '666936c62aa6a5074f151422fe6259c9.b2.13')",0,0,0,1,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b26.15', '666936c62aa6a5074f151422fe6259c9.b2.21')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b26.15', '666936c62aa6a5074f151422fe6259c9.b20.34')",0,0,0,0,0,0,0,0
"('7da17d4e07ebecf5e7da0098ff454398.b26.15', '666936c62aa6a5074f151422fe6259c9.b21.17')",0,0,0,0,0,0,0,1
"('7da17d4e07ebecf5e7da0098ff454398.b26.15', '666936c62aa6a5074f151422fe6259c9.b22.3')",0,0,0,0,0,0,0,0
